bbox_gap_voxels,contact_fraction_r1,contact_fraction_r2,duplicate_score_r1,duplicate_score_r2,exact_voxel_iou,gt_false_split_pair,gt_instance_id,gt_instance_label,label_hist_cosine,left_index,left_label,left_uid,min_distance_m,right_index,right_label,right_uid,scene,voxel_size_m
1,0.0,0.0,0.0,0.0,0.0,True,88,ceiling,0.1571931747251092,56,lamp,9298f2d5-9b84-4807-a60d-3529209caf3c,0.229128784747792,67,lamp,f38dbff4-d6ce-4bbb-8b64-7be016a85dc5,room0,0.05
0,1.0,1.0,0.9991330730923519,0.9991330730923519,0.0,True,88,ceiling,0.9991330730923519,56,lamp,9298f2d5-9b84-4807-a60d-3529209caf3c,0.05,69,lamp,6797cfd0-932b-450c-83c8-ef8e732576cf,room0,0.05
0,1.0,1.0,0.900290833313039,0.900290833313039,0.2621359223300971,False,,,0.900290833313039,57,book,681555f1-835c-4c1b-be48-f6d6f8bbd9d5,0.0,62,book,5fcf8c0f-1b7d-4056-bff7-731c3c08d6f4,room0,0.05
1,0.0,0.0,0.0,0.0,0.0,False,,,0.43894958205279383,57,book,681555f1-835c-4c1b-be48-f6d6f8bbd9d5,0.5049752469181039,63,end table,72f62906-69a6-4adc-b31c-1f66c5f5fdc1,room0,0.05
0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.0,False,,,1.0,58,lamp,69417d68-bddd-4871-9cae-b3c677116479,0.05,59,lamp,37e83b60-4298-4099-b32b-79795170c6d9,room0,0.05
0,0.5,1.0,0.4995176653887573,0.9990353307775146,0.0,False,,,0.9990353307775146,58,lamp,69417d68-bddd-4871-9cae-b3c677116479,0.05,60,lamp,022f3839-1dd3-4a4a-9da5-3a7b4d8835b0,room0,0.05
1,0.0,0.0,0.0,0.0,0.0,True,83,lamp,0.0027581959696506195,58,lamp,69417d68-bddd-4871-9cae-b3c677116479,0.18027756377319948,63,end table,72f62906-69a6-4adc-b31c-1f66c5f5fdc1,room0,0.05
1,0.0,0.16666666666666666,0.0,0.005133267610838098,0.0,False,,,0.030799605665028592,58,lamp,69417d68-bddd-4871-9cae-b3c677116479,0.15000000000000002,64,power outlet,639beaf1-136c-4092-9ff9-bdff80080ec5,room0,0.05
1,0.0,0.5,0.0,0.0785965873625546,0.0,False,,,0.1571931747251092,58,lamp,69417d68-bddd-4871-9cae-b3c677116479,0.1118033988749895,67,lamp,f38dbff4-d6ce-4bbb-8b64-7be016a85dc5,room0,0.05
0,1.0,1.0,0.999133073092352,0.999133073092352,0.09375,False,,,0.999133073092352,58,lamp,69417d68-bddd-4871-9cae-b3c677116479,0.0,69,lamp,6797cfd0-932b-450c-83c8-ef8e732576cf,room0,0.05
0,0.375,0.9375,0.37463824904156795,0.9365956226039199,0.01639344262295082,True,88,ceiling,0.9990353307775146,59,lamp,37e83b60-4298-4099-b32b-79795170c6d9,0.0,60,lamp,022f3839-1dd3-4a4a-9da5-3a7b4d8835b0,room0,0.05
2,0.0,0.0,0.0,0.0,0.0,False,,,0.00275819596965062,59,lamp,37e83b60-4298-4099-b32b-79795170c6d9,0.25495097567963926,63,end table,72f62906-69a6-4adc-b31c-1f66c5f5fdc1,room0,0.05
